championId_266,championId_103,championId_84,championId_12,championId_32,championId_34,championId_1,championId_22,championId_268,championId_432,championId_53,championId_63,championId_201,championId_51,championId_69,championId_31,championId_42,championId_122,championId_131,championId_36,championId_119,championId_245,championId_60,championId_28,championId_81,championId_9,championId_114,championId_105,championId_3,championId_41,championId_86,championId_150,championId_79,championId_104,championId_120,championId_74,championId_420,championId_39,championId_40,championId_59,championId_24,championId_126,championId_222,championId_429,championId_43,championId_30,championId_38,championId_55,championId_10,championId_85,championId_121,championId_203,championId_96,championId_7,championId_64,championId_89,championId_127,championId_236,championId_117,championId_99,championId_54,championId_90,championId_57,championId_11,championId_21,championId_82,championId_25,championId_267,championId_75,championId_111,championId_76,championId_56,championId_20,championId_2,championId_61,championId_80,championId_78,championId_133,championId_33,championId_421,championId_58,championId_107,championId_92,championId_68,championId_13,championId_113,championId_35,championId_98,championId_102,championId_27,championId_14,championId_15,championId_72,championId_37,championId_16,championId_50,championId_134,championId_223,championId_91,championId_44,championId_17,championId_412,championId_18,championId_48,championId_23,championId_4,championId_29,championId_77,championId_6,championId_110,championId_67,championId_45,championId_161,championId_254,championId_112,championId_8,championId_106,championId_19,championId_62,championId_101,championId_5,championId_157,championId_83,championId_154,championId_238,championId_115,championId_26,championId_143,tier_1,tier_2,sight_jungle_1,vision_jungle_1,wards_placed_jungle_1,sight_support_1,vision_support_1,wards_placed_support_1,sight_jungle_2,vision_jungle_2,wards_placed_jungle_2,sight_support_2,vision_support_2,wards_placed_support_2,TOP_zeroToTenGold_1,TOP_tenToTwentyGold_1,MIDDLE_zeroToTenGold_1,MIDDLE_tenToTwentyGold_1,JUNGLE_zeroToTenGold_1,JUNGLE_tenToTwentyGold_1,DUO_CARRY_zeroToTenGold_1,DUO_CARRY_tenToTwentyGold_1,DUO_SUPPORT_zeroToTenGold_1,DUO_SUPPORT_tenToTwentyGold_1,TOP_zeroToTenGold_2,TOP_tenToTwentyGold_2,MIDDLE_zeroToTenGold_2,MIDDLE_tenToTwentyGold_2,JUNGLE_zeroToTenGold_2,JUNGLE_tenToTwentyGold_2,DUO_CARRY_zeroToTenGold_2,DUO_CARRY_tenToTwentyGold_2,DUO_SUPPORT_zeroToTenGold_2,DUO_SUPPORT_tenToTwentyGold_2,TOP_zeroToTenCreeps_1,TOP_tenToTwentyCreeps_1,MIDDLE_zeroToTenCreeps_1,MIDDLE_tenToTwentyCreeps_1,JUNGLE_zeroToTenCreeps_1,JUNGLE_tenToTwentyCreeps_1,DUO_CARRY_zeroToTenCreeps_1,DUO_CARRY_tenToTwentyCreeps_1,DUO_SUPPORT_zeroToTenCreeps_1,DUO_SUPPORT_tenToTwentyCreeps_1,TOP_zeroToTenCreeps_2,TOP_tenToTwentyCreeps_2,MIDDLE_zeroToTenCreeps_2,MIDDLE_tenToTwentyCreeps_2,JUNGLE_zeroToTenCreeps_2,JUNGLE_tenToTwentyCreeps_2,DUO_CARRY_zeroToTenCreeps_2,DUO_CARRY_tenToTwentyCreeps_2,DUO_SUPPORT_zeroToTenCreeps_2,DUO_SUPPORT_tenToTwentyCreeps_2,firstBlood,wards_killed_jungle_1,wards_killed_support_1,wards_killed_jungle_2,wards_killed_support_2,neutral_jungle_1,neutral_jungle_2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,11,1,1,28,0,1,4,1,6,51,247,316,244,352,266,389,313,480,201,386,226,410,318,401,251,398,220,379,130,255,6.3,6.5,6.0,6.0,0.1,1.8,7.4,9.5,0.5,2.4,3.1,6.4,8.2,6.1,0.4,1.3,4.9,9.3,1.0,1.0,1,2,7,5,6,93,57
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,2,9,1,5,56,1,2,4,0,1,48,235,311,244,410,311,470,289,428,172,280,258,405,264,471,305,391,214,328,125,180,6.3,5.3,7.7,8.3,0.1,2.4,7.1,7.5,0.7,2.0,6.7,9.9,8.4,7.5,0.1,0.6,6.0,8.6,0.1,0.6,0,4,11,10,5,115,117
0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,6,1,0,30,0,0,7,0,5,25,302,326,256,341,274,384,300,469,256,474,247,458,321,405,297,710,324,379,225,371,4.9,3.7,6.0,6.2,1.1,2.4,5.4,7.6,0.3,0.9,5.1,7.3,6.4,5.6,0.4,1.5,5.7,5.5,0.8,1.6,0,3,3,3,2,87,62
0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,16,1,1,3,1,4,21,281,511,null,null,271,398,245,322,188,296,253,428,278,491,405,526,312,553,161,281,6.6,8.1,null,null,4.5,6.6,4.2,3.9,0.1,0.5,4.9,8.9,5.7,6.0,0.6,1.0,7.6,8.4,0.8,0.8,1,0,1,2,1,2,86
0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,0,1,4,0,0,26,0,1,6,2,1,17,207,362,246,310,225,270,263,337,151,293,286,391,252,449,238,394,261,557,148,382,5.7,7.0,7.9,5.9,0.2,2.1,6.1,7.7,1.1,2.1,5.4,6.1,7.8,9.4,1.0,2.4,5.9,10.7,0.9,0.9,1,0,4,5,3,54,70
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,9,2,1,5,0,2,26,2,1,29,0,0,25,289,307,249,310,271,414,268,355,167,317,259,430,304,481,372,408,296,534,218,326,5.2,7.4,7.5,5.2,0.2,1.6,5.8,5.6,0.9,1.3,6.7,7.1,9.2,9.0,1.0,1.6,6.3,8.1,0.0,0.6,0,6,5,2,3,61,47
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,7,0,0,11,0,2,7,0,3,24,289,317,334,284,263,306,273,353,218,239,null,null,299,404,317,332,322,453,210,359,6.5,9.7,4.9,5.0,0.5,1.5,5.6,8.5,1.6,1.7,null,null,6.3,6.3,5.7,5.1,6.4,7.2,1.0,0.5,1,3,2,2,3,46,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,7,5,1,0,5,3,4,26,1,4,14,0,5,34,236,354,253,316,226,452,206,317,151,203,258,378,225,430,326,462,338,494,227,419,4.0,6.3,5.7,4.7,0.5,1.3,5.6,7.8,1.9,0.5,6.9,8.5,5.1,6.4,0.6,2.8,6.9,7.1,0.8,2.1,1,2,3,2,6,83,64
0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2,4,22,2,1,5,0,1,20,213,349,276,387,316,528,265,346,164,306,206,416,223,470,312,446,224,351,141,258,4.6,5.7,6.3,6.3,0.9,1.3,7.0,4.3,0.1,0.3,3.4,4.7,6.7,8.4,1.9,1.7,5.3,6.2,1.1,1.1,1,5,1,1,1,90,69
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,15,2,3,7,0,2,17,249,450,289,567,308,377,248,514,143,362,245,279,246,353,214,361,239,340,143,254,8.0,5.2,7.7,7.6,0.0,2.1,7.6,7.5,0.7,1.2,7.8,5.6,5.5,5.4,0.3,2.2,5.9,5.2,1.1,2.0,0,1,0,1,2,60,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,8,4,2,33,1,0,19,7,1,9,0,3,34,231,341,261,361,199,337,228,443,125,216,239,393,259,461,341,395,277,509,190,263,5.0,7.2,7.8,7.2,0.5,1.2,6.6,7.5,1.0,0.6,5.3,8.0,7.0,7.7,1.3,1.6,6.0,7.2,1.1,0.4,1,4,5,5,11,54,80
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,13,0,0,13,0,0,6,2,4,35,281,440,212,308,235,361,229,350,127,235,224,389,272,382,255,314,288,522,201,363,6.2,8.7,6.3,7.3,0.3,0.9,6.2,5.1,1.4,1.1,5.9,7.1,5.8,6.6,1.0,1.6,7.8,9.0,0.5,0.1,1,2,3,2,1,52,62
0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,10,0,2,1,3,0,5,25,9,0,16,3,1,16,247,428,205,363,338,637,361,460,255,385,null,null,258,330,275,459,209,435,174,248,7.0,3.2,5.7,3.7,0.1,4.8,6.7,6.6,1.1,1.7,null,null,8.1,4.8,5.2,6.0,4.7,7.2,0.9,1.1,0,3,2,0,3,93,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,12,0,1,12,2,4,25,1,2,6,0,2,23,288,469,332,492,377,458,372,411,270,351,230,364,254,353,213,320,228,478,232,250,5.3,7.8,6.0,7.2,1.4,1.2,6.8,6.2,0.2,0.4,5.2,8.6,5.9,5.3,0.6,2.1,4.7,6.9,0.9,1.1,0,3,4,3,4,67,57
0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,3,35,0,0,8,1,6,60,256,464,245,421,315,383,245,443,147,313,270,342,233,333,263,356,241,322,152,194,7.5,7.3,6.1,7.5,0.6,0.3,7.6,7.1,0.0,0.1,5.2,8.7,6.0,6.2,0.0,2.3,7.1,5.4,0.7,1.0,1,2,5,1,8,92,85
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,1,2,6,1,1,18,1,2,11,2,2,25,234,472,280,492,203,251,235,386,137,212,316,321,335,486,216,318,241,399,163,272,6.8,8.2,7.8,8.9,0.2,0.5,6.8,8.2,1.0,1.2,6.0,6.0,7.5,7.7,0.9,1.2,6.5,8.5,0.1,0.7,1,3,3,1,10,42,58
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,5,2,8,0,3,22,2,4,19,2,3,21,223,411,266,406,215,369,265,456,140,228,279,329,243,424,217,341,291,377,141,204,6.4,9.4,8.0,9.8,0.2,0.9,6.9,11.5,0.2,0.2,7.1,7.2,7.1,10.7,0.4,0.4,8.3,11.3,0.9,1.0,1,8,7,9,3,71,64
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,2,5,0,2,11,0,1,3,1,0,20,214,361,327,522,219,318,216,328,156,278,225,459,261,444,233,500,242,424,152,376,5.1,7.7,7.2,7.5,0.1,1.4,4.3,4.3,1.1,1.8,4.7,7.1,8.5,6.2,0.5,1.9,5.5,5.5,0.3,1.5,1,1,3,0,4,51,57
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,25,7,2,9,4,2,6,208,430,226,368,239,325,301,449,143,280,254,443,268,371,248,313,239,365,128,207,5.9,9.6,5.3,8.3,1.3,1.2,8.6,9.3,0.8,2.1,5.3,5.5,7.1,8.0,0.1,1.4,7.1,8.4,1.7,1.1,0,6,5,2,6,91,64
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,8,3,27,4,6,31,0,0,11,1,5,36,263,382,236,363,318,298,234,390,153,213,173,351,233,385,220,359,245,435,133,230,4.6,6.0,6.2,6.7,0.5,2.0,7.0,6.0,0.1,0.7,4.0,7.6,4.8,5.6,0.3,2.2,7.2,7.1,0.9,1.4,1,5,2,5,6,41,60
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1,2,20,0,3,34,2,0,14,1,4,38,293,272,272,373,293,483,264,328,230,191,192,396,232,387,269,466,218,362,169,307,6.5,6.1,6.8,7.0,0.4,0.8,6.5,4.5,1.4,1.6,5.0,6.8,7.1,5.4,1.4,0.1,5.7,5.1,0.2,1.2,0,0,8,4,6,107,85
0,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,1,2,0,2,31,1,2,25,3,2,32,278,420,262,362,242,415,205,450,175,338,201,451,221,449,299,383,331,523,174,324,6.2,7.4,7.0,4.5,0.5,3.5,4.8,4.8,0.1,0.6,5.1,6.1,6.4,6.2,0.3,1.2,7.6,7.5,1.0,1.1,1,5,6,8,6,46,78
0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,4,4,4,1,5,1,2,23,0,3,6,1,1,20,212,320,248,553,226,317,200,329,173,270,300,560,263,478,333,532,283,443,162,370,6.1,6.5,6.5,6.1,1.0,1.2,5.5,6.9,0.5,1.0,6.6,9.0,7.8,8.4,0.2,0.9,6.8,5.9,0.8,1.5,1,6,11,5,1,58,89
0,1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,2,8,0,1,20,1,1,9,0,1,15,239,434,329,545,245,521,258,586,167,520,262,295,301,366,252,388,230,418,153,262,5.8,7.0,7.6,7.2,0.9,1.4,6.7,7.3,1.2,1.3,6.7,4.8,7.0,6.1,0.3,0.9,6.8,6.5,1.6,0.5,1,3,2,1,3,63,41
0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,2,28,1,1,1,0,2,49,280,421,268,443,259,502,310,513,186,298,242,282,221,348,251,302,207,272,135,174,6.2,9.5,5.4,7.2,0.1,0.9,7.1,10.4,0.9,1.0,5.2,8.4,5.2,6.3,0.1,0.4,5.7,7.7,0.9,0.2,0,4,1,5,5,101,83
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,3,,,,8,2,11,0,4,47,236,448,291,406,224,412,null,null,null,null,222,406,208,329,263,339,244,448,179,319,7.3,7.0,7.9,6.1,1.1,2.2,null,null,null,null,6.4,5.2,5.1,6.4,0.5,0.4,6.3,7.0,0.9,0.6,0,8,,6,5,69,64
0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,2,7,4,1,24,2,3,14,1,4,24,253,318,228,340,206,340,216,223,133,202,239,404,235,411,234,533,261,533,124,315,7.9,7.1,6.6,9.6,0.3,2.5,5.5,3.5,1.0,0.4,7.1,7.3,7.1,8.2,0.0,1.4,8.4,11.4,0.7,1.5,1,5,4,5,2,56,81
0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,0,6,38,2,0,34,0,1,46,216,412,260,415,268,297,281,377,153,231,282,362,240,350,227,384,260,530,141,272,5.5,7.6,6.4,4.2,1.0,1.7,8.7,6.1,0.0,0.7,5.9,5.9,6.0,6.8,0.7,0.8,8.5,8.4,1.1,2.0,1,1,9,7,10,100,98
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,19,0,0,0,2,0,4,38,0,2,10,2,6,40,284,379,229,285,276,291,320,409,166,215,232,413,328,430,238,443,201,367,154,193,6.0,8.4,6.6,5.0,1.2,1.5,7.3,10.3,0.8,0.9,6.2,8.5,8.6,9.5,0.6,1.3,5.2,8.8,0.8,0.8,0,5,5,2,4,85,101
